,Sector,mae_train,mae_test,mse_train,mse_test,nmse_train,nmse_test,rmse_train,rmse_test,r_squared_train,r_squared_test
0,FOOD_SERVICE,0.00012413771540623354,0.00021485854342630334,4.014447561107412e-08,3.3134139968723695e-07,0.04839614930065644,0.4078400413985334,0.00020036086347157252,0.0005756226191588,99.45346763396509,95.69064275526615
1,HEALTH_CARE,0.0002051584764113603,0.00023224865937624187,7.685147946129209e-08,1.0215461345667285e-07,0.3959354563576649,0.515860129881142,0.0002772209939043075,0.00031961635355011616,93.00928541259304,90.94409726071119
2,LODGING,0.00021395692110110832,0.0002109571434472077,7.65906218902201e-08,7.612360841347873e-08,2.9330406866946555,2.936313839601853,0.00027675010729938317,0.0002759050713804999,68.19739496977081,67.47193259561452
3,OFFICE,0.00020843586101353568,0.0002178079622205353,1.2010498518785007e-07,1.2793799355272666e-07,3.229799700883512,3.697451611903815,0.0003465616614512489,0.0003576842092582879,88.38307635350333,87.31588033239085
4,STAND_ALONE_RETAIL,0.00019140427976802694,0.00021030772947540585,5.794563401700039e-08,7.802790418774058e-08,1.9840458694389749,2.63181491685341,0.00024071899388498696,0.000279334752917965,92.93912357846236,90.66900315475706
5,GROCERY,0.00020485747343608452,0.0002490368444783722,7.470418025649247e-08,1.2512138131095922e-07,0.3735220980173421,0.6228183267115003,0.000273320654646685,0.0003537250080372594,97.17856852250813,95.28539683729518
6,RESIDENTIAL,0.00018624126604051137,0.0001868801594699597,4.943379631048896e-08,4.921545763587626e-08,7.207472457038282,7.254672148998608,0.00022233712310473246,0.00022184557159401732,38.91461061608303,37.85853757757906
7,K12_SCHOOLS,0.00013753830675459615,0.00016322337899831905,5.440468342196904e-08,8.76112298990159e-08,2.3121557837403603,3.8637508715487345,0.00023324811558074598,0.0002959919422873128,91.24730849165596,85.60973624209791
